
Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:00:20 2025

Set parameter LogFile to value "log/instances/scenario4/not_correlated_sc4/500/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:01:43 2025

Set parameter LogFile to value "log/instances/scenario4/not_correlated_sc4/500/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:02:54 2025

Set parameter LogFile to value "log/instances/scenario4/not_correlated_sc4/500/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:03:58 2025

Set parameter LogFile to value "log/instances/scenario4/not_correlated_sc4/500/kpfs_3.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 13:02:58 2025

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2679381
Set parameter LogFile to value "log/instances/scenario4/not_correlated_sc4/500/kpfs_3.txt.log"
Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Set parameter TimeLimit to value 1800
Set parameter Threads to value 1
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 24.04.1 LTS")

CPU model: 13th Gen Intel(R) Core(TM) i7-1355U, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1800
Threads  1

Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Optimize a model with 1502 rows, 2000 columns and 24214 nonzeros
Model fingerprint: 0x069553f8
Variable types: 0 continuous, 2000 integer (500 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+01]
  Objective range  [1e+00, 3e+01]
  Bounds range     [1e+00, 2e+01]
  RHS range        [1e+00, 8e+02]
Found heuristic solution: objective 563.0000000
Presolve removed 0 rows and 50 columns
Presolve time: 0.16s
Presolved: 1502 rows, 1950 columns, 24114 nonzeros
Variable types: 0 continuous, 1950 integer (535 binary)

Root relaxation: objective 1.306580e+03, 1023 iterations, 0.21 seconds (0.10 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 1306.57989    0  177  563.00000 1306.57989   132%     -    0s
H    0     0                     565.0000000 1306.57989   131%     -    0s
H    0     0                    1003.0000000 1306.57989  30.3%     -    0s
H    0     0                    1004.0000000 1306.57989  30.1%     -    0s
H    0     0                    1012.0000000 1306.57989  29.1%     -    0s
H    0     0                    1041.0000000 1306.57989  25.5%     -    0s
H    0     0                    1079.0000000 1306.57989  21.1%     -    0s
H    0     0                    1090.0000000 1306.57989  19.9%     -    0s
H    0     0                    1100.0000000 1306.57989  18.8%     -    0s
H    0     0                    1114.0000000 1306.57989  17.3%     -    0s
H    0     0                    1124.0000000 1306.57989  16.2%     -    0s
H    0     0                    1142.0000000 1306.57989  14.4%     -    0s
H    0     0                    1145.0000000 1306.57989  14.1%     -    0s
H    0     0                    1151.0000000 1306.57989  13.5%     -    0s
H    0     0                    1157.0000000 1306.57989  12.9%     -    0s
H    0     0                    1161.0000000 1306.57989  12.5%     -    0s
H    0     0                    1162.0000000 1306.57989  12.4%     -    0s
H    0     0                    1166.0000000 1306.57989  12.1%     -    0s
H    0     0                    1168.0000000 1306.57989  11.9%     -    0s
H    0     0                    1169.0000000 1306.57989  11.8%     -    0s
H    0     0                    1172.0000000 1306.57989  11.5%     -    0s
H    0     0                    1191.0000000 1306.57989  9.70%     -    0s
     0     0 1305.40702    0  176 1191.00000 1305.40702  9.61%     -    0s
H    0     0                    1193.0000000 1305.32718  9.42%     -    1s
H    0     0                    1201.0000000 1305.32718  8.69%     -    1s
     0     0 1304.51615    0  181 1201.00000 1304.51615  8.62%     -    1s
     0     0 1304.06584    0  185 1201.00000 1304.06584  8.58%     -    2s
     0     0 1304.04065    0  184 1201.00000 1304.04065  8.58%     -    2s
     0     0 1304.04065    0  185 1201.00000 1304.04065  8.58%     -    2s
     0     0 1303.76068    0  184 1201.00000 1303.76068  8.56%     -    2s
     0     0 1303.75827    0  182 1201.00000 1303.75827  8.56%     -    2s
     0     0 1303.66464    0  184 1201.00000 1303.66464  8.55%     -    2s
     0     0 1303.65584    0  185 1201.00000 1303.65584  8.55%     -    2s
     0     0 1303.62056    0  184 1201.00000 1303.62056  8.54%     -    3s
     0     0 1303.61013    0  184 1201.00000 1303.61013  8.54%     -    3s
     0     0 1303.60702    0  184 1201.00000 1303.60702  8.54%     -    3s
     0     0 1303.58932    0  183 1201.00000 1303.58932  8.54%     -    3s
     0     0 1303.57815    0  186 1201.00000 1303.57815  8.54%     -    3s
     0     0 1303.57815    0  186 1201.00000 1303.57815  8.54%     -    3s
     0     0 1303.56873    0  185 1201.00000 1303.56873  8.54%     -    3s
     0     0 1303.55351    0  189 1201.00000 1303.55351  8.54%     -    3s
     0     0 1303.55211    0  184 1201.00000 1303.55211  8.54%     -    3s
     0     0 1303.54665    0  186 1201.00000 1303.54665  8.54%     -    3s
     0     0 1303.53798    0  188 1201.00000 1303.53798  8.54%     -    3s
